-440, 217, 794
-432, 200, 884
-389, 154, 897
-359, 163, 763
-332, 163, 711
-299, 144, 681
-299, 144, 681
-201, 144, 640
-87, 151, 591
-12, 113, 736
126, 135, 914
228, 101, 1004
228, 101, 1004
298, 65, 1104
363, 11, 1270
390, -18, 1517
401, -23, 1593
329, -112, 1479
329, -112, 1479
171, -167, 1474
136, -61, 1576
-25, -131, 1679
-231, -381, 1698
-437, -579, 1576
-638, -658, 1372
-724, -633, 1291
-792, -774, 1082
-890, -926, 1001
-917, -885, 942
-,-,-
-252, 293, 787
-164, 201, 842
-90, 222, 830
-90, 222, 830
-33, 196, 954
27, 142, 977
96, 158, 997
143, 135, 1066
143, 135, 1066
144, 70, 1104
138, 51, 1044
195, 100, 1134
224, 117, 1167
202, 98, 1171
202, 98, 1171
148, 49, 1280
155, 50, 1516
176, 111, 1713
114, 150, 1838
13, 111, 1806
13, 111, 1806
-132, 14, 1765
-307, -117, 1666
-484, -257, 1555
-605, -448, 1433
-712, -657, 1257
-841, -855, 1089
-903, -905, 792
-,-,-
16, 641, 642
-8, 470, 839
10, 336, 1057
40, 313, 982
40, 313, 982
70, 304, 907
100, 253, 916
155, 238, 890
155, 238, 890
225, 154, 1076
289, 151, 1196
278, 60, 1318
259, 1, 1489
259, 1, 1489
273, 42, 1427
220, 55, 1432
136, 56, 1433
31, -13, 1522
31, -13, 1522
-71, -51, 1594
-200, -65, 1522
-349, -141, 1530
-482, -302, 1465
-629, -507, 1449
-728, -681, 1399
-756, -731, 1153
-771, -721, 967
-,-,-
-97, 224, 896
-43, 229, 858
74, 243, 944
189, 235, 1040
189, 235, 1040
289, 131, 1185
402, 113, 1249
501, 193, 1080
559, 174, 1092
569, 57, 1372
564, -26, 1376
564, -26, 1376
523, -72, 1282
372, -97, 1190
167, -130, 1263
-60, -182, 1482
-225, -256, 1698
-241, -306, 1795
-209, -380, 1496
-286, -538, 1259
-431, -803, 1302
-567, -1092, 1394
-546, -1196, 1136
-536, -1031, 494
-724, -758, 94
-724, -758, 94
-822, -544, 142
-,-,-
-285, 448, 606
-217, 204, 618
-131, 265, 700
-45, 263, 896
-45, 263, 896
46, 225, 919
163, 154, 930
251, 86, 1094
307, 56, 1253
307, 56, 1253
368, 85, 1271
375, 76, 1345
345, 43, 1342
262, -2, 1324
262, -2, 1324
142, -52, 1315
8, -82, 1297
-123, -51, 1309
-235, -36, 1381
-304, -51, 1531
-359, -84, 1515
-410, -112, 1437
-410, -112, 1437
-469, -137, 1424
-511, -116, 1309
-547, -208, 1282
-572, -495, 1392
-569, -758, 1216
-640, -797, 962
-662, -775, 879
-642, -674, 707
-,-,-
-6, 468, 713
-6, 468, 713
34, 318, 937
105, 249, 898
160, 202, 942
160, 202, 942
182, 108, 1003
239, 35, 1064
320, 2, 1208
328, 5, 1348
328, 5, 1348
344, 10, 1349
368, 23, 1231
316, -17, 1367
233, -88, 1507
233, -88, 1507
138, -129, 1574
39, -119, 1552
-101, -104, 1534
-227, -202, 1750
-293, -343, 1746
-386, -423, 1542
-466, -564, 1438
-518, -664, 1316
-507, -665, 1138
-500, -530, 746
-521, -347, 359
-561, -253, 91
-,-,-
-92, 292, 950
-62, 319, 1231
47, 334, 1163
66, 333, 897
146, 305, 984
146, 305, 984
229, 241, 978
285, 149, 1076
319, 93, 1269
367, 70, 1243
389, 59, 1187
389, 59, 1187
444, 22, 1214
375, -65, 1292
209, -133, 1540
41, -107, 1535
-20, -133, 1609
-20, -133, 1609
2, -178, 1441
-25, -215, 1441
-32, -202, 1509
-106, -195, 1542
-170, -349, 1471
-248, -571, 1267
-422, -809, 1452
-434, -922, 1357
-403, -943, 704
-,-,-
-293, 245, 701
-249, 217, 944
-207, 267, 799
-201, 292, 653
-136, 260, 911
-79, 186, 1049
-79, 186, 1049
6, 263, 867
81, 249, 849
102, 183, 1103
148, 171, 1079
148, 171, 1079
176, 155, 1125
176, 133, 1140
164, 121, 1173
178, 98, 1266
177, 82, 1454
177, 82, 1454
116, 77, 1573
37, 52, 1856
4, 2, 1815
4, 2, 1815
-92, -48, 1619
-242, -257, 1838
-304, -504, 1939
-291, -734, 1594
-381, -760, 956
-583, -686, 686
-694, -578, 484
-738, -455, 298
-738, -455, 298
-,-,-
-264, 223, 808
-264, 223, 808
-226, 174, 846
-208, 165, 953
-147, 146, 1032
-112, 96, 945
-55, 97, 874
-55, 97, 874
20, 92, 843
64, 22, 1160
124, -14, 1218
124, -14, 1218
164, 36, 1164
201, 47, 1142
234, 29, 1122
244, -34, 1368
262, -49, 1493
262, -49, 1493
271, 28, 1300
238, 65, 1330
161, 24, 1495
91, 44, 1557
91, 44, 1557
-16, -10, 1543
-145, -133, 1490
-291, -303, 1631
-307, -451, 1507
-410, -531, 1340
-510, -728, 1367
-481, -808, 998
-588, -646, 551
-643, -481, 307
-715, -287, 82
-715, -287, 82
-723, -183, 72
-663, -38, 79
-,-,-
-315, 290, 645
-315, 290, 645
-271, 186, 857
-251, 123, 826
-253, 108, 668
-211, 70, 705
-125, 54, 783
-125, 54, 783
-27, 96, 748
45, 51, 833
112, 67, 998
112, 67, 998
180, 106, 1127
244, 170, 1318
262, 219, 1507
240, 215, 1513
167, 168, 1461
167, 168, 1461
89, 152, 1438
26, 136, 1569
-60, 130, 1641
-202, -16, 1688
-333, -183, 1693
-456, -262, 1583
-539, -309, 1483
-578, -440, 1297
-578, -440, 1297
