49, -6, 1471
8, -45, 1486
8, -45, 1486
17, -27, 1654
41, 79, 1588
24, 175, 1415
-18, 272, 1293
-18, 272, 1293
-34, 411, 1314
-34, 528, 1482
-56, 537, 1553
-120, 457, 1547
-204, 382, 1605
-247, 224, 1768
-188, 99, 1968
-188, 99, 1968
-156, -22, 1998
-167, -199, 1892
-174, -355, 1753
-193, -443, 1556
-200, -468, 1346
-220, -455, 1034
-246, -460, 731
-299, -455, 449
-363, -413, 183
-409, -294, -40
-433, -119, -103
-473, -44, -91
-473, -44, -91
-,-,-
5, 244, 847
82, 181, 808
182, 157, 865
254, 135, 990
254, 135, 990
286, 119, 1072
318, 85, 1167
326, 42, 1228
297, -28, 1196
297, -28, 1196
249, -109, 1140
179, -106, 1166
127, 0, 1187
114, 101, 1233
93, 110, 1300
46, 151, 1321
46, 151, 1321
5, 219, 1368
1, 279, 1426
17, 322, 1419
17, 322, 1419
-1, 379, 1367
-27, 426, 1437
-34, 398, 1529
-27, 342, 1535
-37, 272, 1536
-37, 272, 1536
-47, 198, 1617
-55, 111, 1786
-30, 68, 1839
-49, -45, 1735
-76, -206, 1589
-79, -404, 1586
-79, -404, 1467
-132, -544, 1467
-216, -608, 1185
-281, -579, 940
-321, -485, 714
-386, -379, 495
-459, -318, 240
-531, -244, 65
-573, -129, -97
-587, -3, -209
-610, 103, -245
-,-,-
94, 269, 663
139, 74, 818
155, -8, 748
150, -87, 746
150, -87, 746
168, -128, 952
200, -144, 1162
184, -147, 1196
145, -96, 1136
108, -37, 1238
91, 3, 1387
91, 3, 1387
72, 43, 1398
42, 87, 1275
42, 87, 1275
-14, 179, 1270
-41, 274, 1322
-35, 330, 1488
-23, 357, 1449
-41, 383, 1397
-98, 435, 1569
-98, 435, 1569
-73, 515, 1823
-49, 465, 1940
-71, 307, 1947
-114, 132, 1935
-142, 5, 1832
-142, 5, 1832
-181, -115, 1736
-165, -245, 1678
-111, -390, 1624
-105, -531, 1481
-142, -591, 1245
-203, -624, 992
-224, -626, 765
-257, -559, 574
-304, -469, 359
-377, -401, 130
-466, -266, -100
-,-,-
67, -52, 985
175, -101, 1048
155, -67, 1022
78, -113, 1155
78, -113, 1155
25, -208, 1344
79, -99, 1417
125, 19, 1357
72, 82, 1402
72, 82, 1402
27, 155, 1370
25, 160, 1370
61, 159, 1331
48, 144, 1331
48, 144, 1331
-14, 175, 1308
-28, 208, 1315
-25, 230, 1317
-69, 255, 1239
-138, 283, 1235
-153, 240, 1400
-153, 240, 1400
-79, 234, 1572
-13, 282, 1591
-5, 251, 1509
-71, 120, 1481
-111, -36, 1582
-96, -84, 1566
-82, -20, 1487
-82, -20, 1487
-127, -61, 1426
-175, -244, 1417
-193, -364, 1263
-234, -451, 1085
-314, -491, 964
-379, -502, 771
-450, -521, 483
-526, -487, 216
-582, -410, 58
-621, -261, -103
-621, -261, -103
-,-,-
116, 98, 723
116, 98, 723
166, 31, 819
215, -3, 905
243, 10, 964
243, 10, 964
247, 4, 1042
218, -35, 1074
203, -68, 1072
190, -66, 1044
182, -47, 1123
182, -47, 1123
186, -2, 1195
188, 18, 1244
155, 26, 1385
110, 88, 1555
110, 88, 1555
99, 188, 1671
72, 243, 1702
35, 292, 1670
-12, 279, 1644
-65, 204, 1649
-65, 204, 1649
-124, 126, 1609
-167, 98, 1566
-177, 84, 1611
-198, 36, 1596
-242, -71, 1519
-237, -196, 1547
-228, -259, 1579
-263, -313, 1435
-286, -324, 1217
-286, -324, 1217
-279, -352, 1121
-306, -378, 1035
-368, -410, 878
-417, -402, 672
-477, -356, 553
-545, -292, 357
-575, -218, 160
-610, -97, 61
-616, 23, 32
-616, 23, 32
-,-,-
-128, 228, 670
-116, 178, 570
-107, 88, 651
-57, 48, 766
-57, 48, 766
22, 72, 776
88, 49, 769
130, 11, 876
130, 11, 876
127, -4, 955
114, -6, 947
98, -46, 971
98, -46, 971
95, -25, 966
58, 8, 1067
7, 0, 1116
7, 0, 1116
-30, -23, 1150
-67, 29, 1204
-67, 29, 1204
-104, 154, 1342
-107, 229, 1430
-71, 267, 1428
-57, 249, 1438
-68, 267, 1393
-46, 319, 1482
16, 378, 1579
16, 378, 1579
32, 357, 1659
7, 298, 1675
32, 277, 1696
32, 277, 1696
54, 207, 1801
38, 69, 1922
-4, -68, 1872
-8, -182, 1781
-28, -265, 1660
-28, -265, 1660
-109, -330, 1446
-171, -352, 1282
-206, -346, 1103
-253, -321, 866
-307, -271, 630
-403, -279, 370
-516, -303, 132
-566, -262, -15
-557, -179, -1
-,-,-
-271, 155, 651
-236, 155, 659
-188, 137, 540
-188, 137, 540
-142, 57, 574
-90, -27, 725
-19, -18, 817
22, -15, 863
22, -15, 863
31, -62, 982
31, -78, 1028
16, -102, 1049
2, -141, 1230
2, -141, 1230
3, -74, 1360
-4, 15, 1373
-30, 10, 1390
-74, 4, 1396
-74, 4, 1396
-115, 61, 1466
-118, 136, 1555
